1,0,75.63732964175915
1,1,49.812194342703044
1,2,63.133372445290064
1,3,118.5760810761055
1,4,89.08554168269227
1,5,84.01268011300402
1,6,58.3918388592263
1,7,86.11479272270346
1,8,95.69204090840807
1,9,66.76280451716119
1,10,56.603473916415034
1,11,53.42115403175778
1,12,51.37225113148617
1,13,47.37558656512708
1,14,49.765512569461926
1,15,62.12538022081365
1,16,70.20701860855033
1,17,63.69835463643285
1,18,81.68408531943504
1,19,94.25084830255035
1,20,96.75330524412033
1,21,84.89888296246846
1,22,69.46819285580952
1,23,67.3327560584841
2,0,41.720240700828306
2,1,43.58380220578622
2,2,45.7691716340583
2,3,51.447802791413906
2,4,53.39687036636861
2,5,52.224986473409864
2,6,49.25440504443799
2,7,40.28163466222382
2,8,35.282603348486724
2,9,35.608647464598064
2,10,36.61266972437463
2,11,36.20600827572141
2,12,36.388579273737285
2,13,35.540168797536026
2,14,34.31106433945343
2,15,33.16624523482716
2,16,31.781508822067547
2,17,28.511223641642538
2,18,28.259274221939602
2,19,31.94473704067745
2,20,36.25925046481737
2,21,37.43252639799974
2,22,37.77887826383259
2,23,39.24718941482215
3,0,67.01949854815739
3,1,65.92389158550264
3,2,65.16209661429225
3,3,75.23992454113167
3,4,71.54442999380132
3,5,77.24916387721633
3,6,73.69723586316478
3,7,76.05178459391857
3,8,68.5347550158354
3,9,60.80768533413719
3,10,51.24661779249191
3,11,49.499597707496115
3,12,50.88552597741054
3,13,49.152459518287074
3,14,52.31728998752015
3,15,52.59850433361217
3,16,58.498924439167325
3,17,62.964174430514014
3,18,68.084100607456
3,19,73.66560354595502
3,20,67.96053689425932
3,21,70.86711582041615
3,22,75.31953050929494
3,23,73.03040034555552
4,0,91.38047241226845
4,1,96.87950092765874
4,2,89.2723031652798
4,3,112.73610052305263
4,4,104.2053223210505
4,5,97.13004870596104
4,6,100.17353002720708
4,7,101.69436281114538
4,8,80.94078211935633
4,9,69.23358621222047
4,10,71.02723995925913
4,11,77.21452433101125
4,12,69.77558038317919
4,13,60.19253661252977
4,14,53.05709142615149
4,15,73.75189258222882
4,16,90.43870467963669
4,17,78.96247128515178
4,18,94.68079002590126
4,19,93.89411003333558
4,20,94.11030420744704
4,21,92.97813690195196
4,22,84.0540230318518
4,23,83.29400536847932
5,0,85.79027137699502
5,1,139.74394912241408
5,2,112.68466204546937
5,3,77.02227755914383
5,4,132.58702139157543
5,5,88.92598611994731
5,6,104.89028400040077
5,7,100.78296963979636
5,8,106.00294426715355
5,9,84.17852811321586
5,10,75.81743176517632
5,11,74.56129755469513
5,12,61.83866154859335
5,13,70.52558715063297
5,14,67.46556324914232
5,15,56.38241337470599
5,16,54.55846906243547
5,17,80.94381111108412
5,18,84.27417004817127
5,19,45.787037480671216
5,20,54.99556854760339
5,21,65.9454024998248
5,22,74.42959254097343
5,23,69.89549912454397
6,0,41.02691148168813
6,1,39.687614253050306
6,2,40.36757667492337
6,3,46.17878208015065
6,4,47.852282279699445
6,5,46.90976432705719
6,6,43.80074653495353
6,7,36.10308492116971
6,8,33.82433201184545
6,9,36.115182152641864
6,10,36.78572442611414
6,11,36.72423473939854
6,12,36.736629441945254
6,13,34.293496985248616
6,14,33.88108011443134
6,15,33.34471329167986
6,16,33.11234490877712
6,17,30.957906204338403
6,18,31.2384007135608
6,19,34.01172972321102
6,20,37.07715136278289
6,21,38.69103962474126
6,22,39.87831942780722
6,23,40.54352967408772
7,0,30.738210310280856
7,1,31.45059323376746
7,2,32.44283170372386
7,3,34.180276164083764
7,4,35.61891408614709
7,5,36.430421221966895
7,6,34.518674496067575
7,7,28.830950952733435
7,8,24.962742634277305
7,9,23.803193570264348
7,10,23.025959886572785
7,11,23.67410162594804
7,12,24.880206550252847
7,13,24.59681368331267
7,14,22.737229627169523
7,15,21.926419184326473
7,16,21.715023191365155
7,17,21.463702750898097
7,18,22.895835895919138
7,19,26.30948482504507
7,20,28.459376799984167
7,21,29.14576204058162
7,22,29.100384211470686
7,23,29.404622016757507
8,0,54.02440765447802
8,1,54.24176088145711
8,2,56.947795660748376
8,3,58.638187304010984
8,4,58.41163589266991
8,5,58.242999090744576
8,6,57.25136814130985
8,7,54.96915483063874
8,8,53.160818533681756
8,9,52.375955274892036
8,10,50.24141000269195
8,11,50.95108093592848
8,12,53.42961866172291
8,13,49.67977478431145
8,14,47.3042771123354
8,15,47.488010552295606
8,16,47.99881024747506
8,17,44.88988611265246
8,18,47.07390736142042
8,19,48.021334575606716
8,20,48.73889965397345
8,21,45.42440273473852
8,22,45.67498139190087
8,23,50.32499384336145
